transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude
2025-03-2 09:00:00,subway,ST13,Station_98,BRONX,omny,Student,4998,130,40.53368520447084,-73.70616964144956
2025-03-6 09:00:00,tram,ST48,Station_64,BRONX,omny,Senior,2470,102,40.6225769346201,-73.71511483595363
2025-03-3 09:00:00,tram,ST94,Station_68,BRONX,omny,Full Fare,3775,62,40.66507129935166,-74.05981698012761
2025-03-9 09:00:00,bus,ST37,Station_45,BRONX,metrocard,Senior,1529,99,40.89839745964028,-73.7797855579493
2025-03-3 09:00:00,bus,ST15,Station_60,BRONX,omny,Student,2124,42,40.6464452471715,-74.05854530940768
2025-03-19 09:00:00,bus,ST24,Station_87,BRONX,metrocard,Student,2006,25,40.8921044831266,-73.83995471063231
2025-03-25 09:00:00,subway,ST53,Station_67,BRONX,metrocard,Student,4085,136,40.74949749043504,-74.04639004227239
2025-03-1 09:00:00,subway,ST27,Station_70,BRONX,omny,Full Fare,1140,126,40.775672564171,-73.96341223735662
2025-03-3 09:00:00,tram,ST76,Station_66,BRONX,metrocard,Student,2873,157,40.559140975144956,-73.72364949300211
2025-03-5 09:00:00,tram,ST91,Station_66,BRONX,metrocard,Senior,772,166,40.75806003332036,-74.09321234827381
2025-03-11 09:00:00,tram,ST2,Station_27,BRONX,omny,Student,970,100,40.82906298739217,-74.09468751861657
2025-03-13 09:00:00,subway,ST93,Station_20,BRONX,omny,Full Fare,4233,147,40.77377414442772,-73.89871183405654
2025-03-26 09:00:00,bus,ST41,Station_67,BRONX,omny,Full Fare,918,4,40.84895782534193,-73.8547535043723
2025-03-25 09:00:00,subway,ST35,Station_76,BRONX,metrocard,Full Fare,2117,21,40.60649260059952,-74.08746293245645
2025-03-22 09:00:00,tram,ST53,Station_84,BRONX,omny,Full Fare,3643,103,40.80139024217859,-74.04701173746322
2025-03-18 09:00:00,bus,ST76,Station_77,BRONX,omny,Student,650,88,40.53969506596787,-74.06371164690086
2025-03-24 09:00:00,tram,ST44,Station_9,BRONX,metrocard,Student,2837,76,40.88433176683208,-73.73885279062713
2025-03-15 09:00:00,subway,ST63,Station_69,BRONX,metrocard,Full Fare,3501,23,40.82089967169404,-73.94595755080402
2025-03-4 09:00:00,bus,ST69,Station_60,BRONX,omny,Senior,1123,28,40.80354725376718,-74.05768139189088
2025-03-17 09:00:00,subway,ST25,Station_21,BRONX,omny,Senior,2204,185,40.71427558818241,-73.94232380216003
2025-03-19 09:00:00,subway,ST56,Station_77,BRONX,metrocard,Senior,1873,32,40.83277661667522,-73.93859200302391
2025-03-1 09:00:00,subway,ST54,Station_17,BRONX,omny,Senior,4521,119,40.69459310629297,-73.96638178063202
2025-03-4 09:00:00,bus,ST74,Station_88,BRONX,omny,Senior,958,143,40.567543715746815,-73.915730883338
2025-03-17 09:00:00,tram,ST16,Station_99,BRONX,metrocard,Student,4719,34,40.67892110250104,-73.71379283270609
2025-03-4 09:00:00,subway,ST32,Station_41,BRONX,metrocard,Senior,2551,152,40.58239527367539,-73.8162815491437
2025-03-6 09:00:00,tram,ST84,Station_70,BRONX,omny,Full Fare,4964,100,40.58199169313036,-73.80320184354953
2025-03-15 09:00:00,subway,ST26,Station_14,BRONX,metrocard,Student,3882,45,40.8283676854452,-73.92844624424211
2025-03-27 09:00:00,tram,ST29,Station_96,BRONX,omny,Student,3591,185,40.57839207388071,-73.7224934471152
2025-03-22 09:00:00,tram,ST25,Station_59,BRONX,metrocard,Student,4049,145,40.86587782413482,-73.90258253616422
2025-03-3 09:00:00,bus,ST86,Station_83,BRONX,metrocard,Full Fare,3007,98,40.6533551454528,-73.76513521432199
2025-03-17 09:00:00,tram,ST94,Station_87,BRONX,omny,Senior,4610,170,40.650388488771654,-73.79747596120788
2025-03-18 09:00:00,tram,ST26,Station_2,BRONX,metrocard,Senior,2391,131,40.77975389639494,-74.05519531477272
2025-03-27 09:00:00,bus,ST75,Station_28,BRONX,metrocard,Student,222,135,40.85037320887448,-73.78673598838884
2025-03-23 09:00:00,bus,ST50,Station_14,BRONX,metrocard,Student,1004,138,40.73190857670499,-73.88391309328856
2025-03-21 09:00:00,tram,ST78,Station_56,BRONX,metrocard,Senior,394,24,40.797341158228,-73.81066787840241
2025-03-19 09:00:00,bus,ST21,Station_60,BRONX,metrocard,Student,1274,140,40.855498606725526,-74.07533016655161
2025-03-8 09:00:00,subway,ST35,Station_21,BRONX,metrocard,Student,342,80,40.83457589495045,-73.89522454772722
2025-03-22 09:00:00,bus,ST67,Station_12,BRONX,metrocard,Full Fare,1957,1,40.78922285018413,-73.89689913925493
2025-03-7 09:00:00,bus,ST28,Station_14,BRONX,metrocard,Student,1539,69,40.618885645538036,-74.04574935359707
2025-03-18 09:00:00,subway,ST24,Station_34,BRONX,metrocard,Senior,1074,23,40.597377046706164,-73.76312250765075
2025-03-25 09:00:00,tram,ST28,Station_71,BRONX,omny,Full Fare,2030,162,40.80691167100625,-73.72933377844525
2025-03-27 09:00:00,bus,ST78,Station_82,BRONX,metrocard,Student,2265,52,40.660388130675344,-73.95971608480316
2025-03-5 09:00:00,subway,ST49,Station_98,BRONX,metrocard,Senior,4882,25,40.560564177574435,-73.78061859797953
2025-03-8 09:00:00,tram,ST62,Station_92,BRONX,omny,Student,2200,131,40.52816214496101,-73.95802751961278
2025-03-25 09:00:00,tram,ST28,Station_69,BRONX,omny,Senior,2514,147,40.56366363359753,-73.9583383212962
2025-03-8 09:00:00,tram,ST87,Station_7,BRONX,omny,Full Fare,2513,33,40.71765040078524,-73.80379619151267
2025-03-16 09:00:00,tram,ST82,Station_41,BRONX,metrocard,Full Fare,333,24,40.78804453340598,-74.06554569138038
2025-03-19 09:00:00,tram,ST79,Station_80,BRONX,omny,Student,1314,67,40.71995076846248,-73.85216696286916
2025-03-21 09:00:00,tram,ST78,Station_33,BRONX,metrocard,Student,2486,29,40.70787401246015,-74.02376958139313
2025-03-18 09:00:00,tram,ST48,Station_2,BRONX,metrocard,Student,3945,106,40.63637912065705,-73.74019489396147
2025-03-27 09:00:00,bus,ST2,Station_73,BRONX,omny,Student,324,182,40.810032720135645,-73.85122530649731
2025-03-1 09:00:00,tram,ST6,Station_19,BRONX,metrocard,Senior,609,39,40.556646897994646,-74.05900146832431
2025-03-8 09:00:00,subway,ST42,Station_98,BRONX,omny,Senior,1877,198,40.78714823222077,-73.70294978061885
2025-03-18 09:00:00,subway,ST67,Station_62,BRONX,omny,Student,251,45,40.50708554024376,-73.81872008608981
2025-03-7 09:00:00,tram,ST35,Station_49,BRONX,metrocard,Student,1259,53,40.70156521015224,-74.09459454307752
2025-03-2 09:00:00,tram,ST17,Station_33,BRONX,omny,Student,2455,117,40.607775778521464,-73.98899087803903
2025-03-17 09:00:00,subway,ST77,Station_21,BRONX,metrocard,Full Fare,2925,5,40.74724118622468,-73.89619645071032
2025-03-1 09:00:00,subway,ST46,Station_8,BRONX,metrocard,Full Fare,468,194,40.773039711912524,-73.75140458329705
2025-03-17 09:00:00,subway,ST89,Station_11,BRONX,metrocard,Student,4359,38,40.668604473004116,-74.06224100963846
2025-03-24 09:00:00,subway,ST56,Station_4,BRONX,omny,Student,879,34,40.75809505782133,-73.83961130191258
2025-03-11 09:00:00,tram,ST68,Station_52,BRONX,metrocard,Senior,121,74,40.77914575814086,-73.99269985643107
2025-03-27 09:00:00,tram,ST12,Station_7,BRONX,metrocard,Senior,4762,105,40.678713470603284,-73.92099990087583
2025-03-9 09:00:00,subway,ST98,Station_77,BRONX,omny,Senior,444,151,40.86240762841774,-73.88336123088061
2025-03-18 09:00:00,tram,ST15,Station_95,BRONX,metrocard,Senior,1668,19,40.86637398500446,-73.85381943184623
2025-03-23 09:00:00,bus,ST91,Station_25,BRONX,omny,Senior,2232,108,40.83104410453966,-73.71285417361946
2025-03-11 09:00:00,bus,ST5,Station_13,BRONX,metrocard,Senior,1494,98,40.85682354408387,-73.80684901884644
2025-03-3 09:00:00,bus,ST39,Station_37,BRONX,omny,Student,697,125,40.75949405555029,-73.80909261181903
2025-03-1 09:00:00,bus,ST81,Station_42,BRONX,metrocard,Student,3838,135,40.67624124562367,-73.75721994805225
2025-03-17 09:00:00,tram,ST93,Station_20,BRONX,metrocard,Full Fare,1331,18,40.70908378162704,-74.09056321288767
2025-03-6 09:00:00,subway,ST93,Station_90,BRONX,omny,Senior,4780,166,40.66991767253256,-73.94577899940333
2025-03-25 09:00:00,tram,ST18,Station_79,BRONX,metrocard,Student,335,170,40.55492135005664,-73.96546170931376
2025-03-24 09:00:00,bus,ST62,Station_69,BRONX,metrocard,Full Fare,2903,85,40.79390472454214,-73.99914241766442
2025-03-25 09:00:00,subway,ST92,Station_70,BRONX,omny,Full Fare,2938,136,40.88176911212843,-73.75033243140717
2025-03-22 09:00:00,bus,ST22,Station_64,BRONX,metrocard,Senior,2935,178,40.57928250609421,-74.04239871043207
2025-03-2 09:00:00,tram,ST33,Station_31,BRONX,omny,Student,2063,33,40.51983740328804,-74.06212760379807
2025-03-22 09:00:00,bus,ST23,Station_46,BRONX,metrocard,Senior,3289,188,40.66228576967238,-74.08356705401778
2025-03-2 09:00:00,subway,ST44,Station_30,BRONX,omny,Senior,4707,145,40.840787701422336,-73.95735643485024
2025-03-27 09:00:00,subway,ST63,Station_87,BRONX,metrocard,Student,366,101,40.81858070781512,-73.88117480363262
2025-03-15 09:00:00,bus,ST17,Station_54,BRONX,metrocard,Full Fare,4747,18,40.75194896007327,-73.95608423464722
2025-03-19 09:00:00,tram,ST6,Station_16,BRONX,metrocard,Student,2839,175,40.83469187445751,-74.0345297345081
2025-03-17 09:00:00,subway,ST10,Station_71,BRONX,metrocard,Senior,3300,48,40.886408583652084,-74.04774624737705
2025-03-24 09:00:00,tram,ST25,Station_7,BRONX,omny,Student,2752,93,40.74307425642032,-73.70664511181577
2025-03-24 09:00:00,tram,ST73,Station_12,BRONX,omny,Senior,3623,184,40.61173807637249,-73.96045183335788
2025-03-5 09:00:00,tram,ST88,Station_80,BRONX,omny,Student,1578,74,40.70339161412321,-74.0068392645402
2025-03-13 09:00:00,tram,ST2,Station_15,BRONX,omny,Senior,1669,102,40.75092565480411,-73.91132049324351
2025-03-16 09:00:00,tram,ST77,Station_37,BRONX,omny,Full Fare,3087,123,40.834097624063546,-73.95385326337974
2025-03-13 09:00:00,subway,ST66,Station_41,BRONX,metrocard,Senior,4137,60,40.588175153957046,-73.72988472208274
2025-03-19 09:00:00,bus,ST29,Station_66,BRONX,omny,Student,1449,112,40.72358129610815,-73.96544251063884
2025-03-7 09:00:00,subway,ST25,Station_97,BRONX,omny,Full Fare,2774,5,40.55777459366203,-73.92317351475276
2025-03-1 09:00:00,subway,ST77,Station_84,BRONX,omny,Senior,2613,30,40.64651455448261,-74.07882562577247
2025-03-4 09:00:00,subway,ST26,Station_53,BRONX,omny,Student,1632,152,40.66134572201054,-73.82941114260304
2025-03-4 09:00:00,bus,ST21,Station_77,BRONX,metrocard,Full Fare,4186,88,40.79900518823299,-73.8800941794936
2025-03-1 09:00:00,bus,ST56,Station_81,BRONX,omny,Student,4827,83,40.650491751344475,-73.72976679632389
2025-03-3 09:00:00,subway,ST19,Station_97,BRONX,metrocard,Senior,697,123,40.7007281502162,-73.92494147893696
2025-03-17 09:00:00,tram,ST13,Station_33,BRONX,omny,Student,688,154,40.64249995784151,-74.02911397724849
2025-03-3 09:00:00,tram,ST63,Station_94,BRONX,omny,Senior,2159,155,40.80764309740292,-73.73923617130045
2025-03-8 09:00:00,subway,ST85,Station_57,BRONX,omny,Senior,3868,120,40.689888450851285,-73.99664294085184
2025-03-6 09:00:00,tram,ST23,Station_27,BRONX,metrocard,Full Fare,848,36,40.514536299326494,-74.05926109394304
2025-03-22 09:00:00,subway,ST88,Station_25,BRONX,omny,Senior,4139,50,40.622280854324195,-73.8901997703124
2025-03-6 09:00:00,bus,ST99,Station_65,BRONX,metrocard,Student,2077,165,40.77715137107866,-73.87765167432042
2025-03-7 09:00:00,tram,ST11,Station_36,BRONX,metrocard,Senior,3317,168,40.755749920217106,-73.9648004875886
2025-03-23 09:00:00,subway,ST10,Station_60,BRONX,metrocard,Student,370,2,40.74079254118978,-73.82102086873428
2025-03-24 09:00:00,tram,ST75,Station_15,BRONX,omny,Student,1685,70,40.579201212123024,-73.92479128145986
2025-03-9 09:00:00,bus,ST84,Station_98,BRONX,omny,Student,2986,165,40.52623162905866,-73.80823382050939
2025-03-1 09:00:00,bus,ST1,Station_83,BRONX,metrocard,Full Fare,4666,148,40.802715689160955,-73.96719971915293
2025-03-22 09:00:00,bus,ST1,Station_30,BRONX,metrocard,Full Fare,3963,13,40.84932434930309,-74.08334239106401
2025-03-23 09:00:00,subway,ST80,Station_24,BRONX,omny,Student,4901,79,40.60441135661434,-73.74969498445634
2025-03-11 09:00:00,tram,ST35,Station_43,BRONX,omny,Full Fare,2047,28,40.71739377143321,-74.07090549528911
2025-03-27 09:00:00,bus,ST14,Station_76,BRONX,omny,Student,4033,159,40.724750782496606,-73.80364671731121
2025-03-19 09:00:00,subway,ST56,Station_2,BRONX,omny,Student,4571,198,40.651582363925,-73.97889295695303
2025-03-2 09:00:00,bus,ST49,Station_1,BRONX,omny,Full Fare,2015,167,40.63569493621154,-73.90072051217533
2025-03-22 09:00:00,bus,ST76,Station_43,BRONX,omny,Full Fare,745,47,40.675112590919845,-74.00770616391718
2025-03-5 09:00:00,subway,ST37,Station_83,BRONX,metrocard,Full Fare,3296,80,40.73002816763417,-73.7853666116674
2025-03-8 09:00:00,subway,ST33,Station_66,BRONX,metrocard,Senior,1205,106,40.87338204209994,-73.9621613617092
2025-03-4 09:00:00,subway,ST4,Station_77,BRONX,omny,Full Fare,1525,87,40.875379056164164,-74.03156561325713
2025-03-19 09:00:00,subway,ST28,Station_35,BRONX,omny,Senior,932,41,40.77166867981519,-74.07037003711582
2025-03-15 09:00:00,tram,ST57,Station_69,BRONX,omny,Student,3065,63,40.62172303672835,-74.06541699715193
2025-03-23 09:00:00,subway,ST91,Station_6,BRONX,omny,Student,3362,8,40.61473865825888,-73.98781797409598
2025-03-19 09:00:00,bus,ST37,Station_31,BRONX,metrocard,Full Fare,3233,92,40.72391828887191,-73.89195383419904
2025-03-21 09:00:00,tram,ST8,Station_26,BRONX,metrocard,Full Fare,4641,50,40.61490307795083,-73.80528217251592
2025-03-18 09:00:00,bus,ST39,Station_82,BRONX,omny,Senior,4472,64,40.739553237902925,-73.99023531159985
2025-03-20 09:00:00,bus,ST87,Station_34,BRONX,metrocard,Student,644,97,40.664117121177576,-73.96681735425143
2025-03-20 09:00:00,subway,ST77,Station_1,BRONX,omny,Senior,639,22,40.62513785120227,-74.06078218475562
2025-03-17 09:00:00,bus,ST13,Station_14,BRONX,omny,Student,2246,60,40.67330037292361,-73.78012325519889
2025-03-15 09:00:00,subway,ST10,Station_8,BRONX,omny,Full Fare,2856,197,40.52082896248851,-74.09487134019575
2025-03-20 09:00:00,subway,ST2,Station_37,BRONX,omny,Student,989,24,40.739045276372984,-73.77622900461488
2025-03-12 09:00:00,bus,ST34,Station_43,BRONX,metrocard,Student,3449,69,40.59364106598826,-74.07602993787157
2025-03-10 09:00:00,subway,ST72,Station_48,BRONX,metrocard,Full Fare,3501,45,40.64532902883449,-73.94388483653475
2025-03-6 09:00:00,tram,ST11,Station_43,BRONX,metrocard,Full Fare,2989,97,40.53416339312331,-73.73622253438535
2025-03-19 09:00:00,tram,ST42,Station_68,BRONX,omny,Full Fare,2855,89,40.67276741245833,-73.945560324465
2025-03-19 09:00:00,subway,ST51,Station_70,BRONX,omny,Full Fare,1966,157,40.89682990583654,-73.84834126641188
2025-03-7 09:00:00,bus,ST56,Station_22,BRONX,omny,Senior,780,22,40.78605471072447,-73.9740191752325
2025-03-2 09:00:00,subway,ST28,Station_77,BRONX,omny,Full Fare,1072,30,40.748000533390965,-73.96391080221949
2025-03-8 09:00:00,tram,ST41,Station_66,BRONX,metrocard,Student,3327,164,40.80689335766369,-74.01764507569335
2025-03-23 09:00:00,tram,ST10,Station_47,BRONX,omny,Student,3721,139,40.643287616497226,-74.04024024461849
2025-03-2 09:00:00,tram,ST41,Station_67,BRONX,omny,Student,1393,161,40.6933608946092,-74.05534562824157
2025-03-8 09:00:00,bus,ST58,Station_82,BRONX,metrocard,Full Fare,4130,18,40.8435366333657,-73.84845074223468
2025-03-3 09:00:00,tram,ST86,Station_81,BRONX,metrocard,Full Fare,4694,8,40.69322649807732,-73.93357173183652
2025-03-5 09:00:00,tram,ST20,Station_35,BRONX,omny,Senior,3281,179,40.65174623928167,-73.7356663092041
2025-03-8 09:00:00,bus,ST47,Station_94,BRONX,metrocard,Senior,2360,179,40.726355442040706,-73.85377895072273
2025-03-13 09:00:00,subway,ST73,Station_4,BRONX,metrocard,Full Fare,176,47,40.755255961006505,-73.97177471025563
2025-03-13 09:00:00,tram,ST92,Station_58,BRONX,omny,Senior,3248,76,40.626903669742745,-73.79347837155244
2025-03-10 09:00:00,bus,ST86,Station_77,BRONX,metrocard,Full Fare,3908,141,40.76920326651547,-74.08121423103692
2025-03-1 09:00:00,subway,ST24,Station_30,BRONX,metrocard,Full Fare,3105,46,40.508048688741226,-73.79890914486961
2025-03-11 09:00:00,tram,ST12,Station_84,BRONX,metrocard,Student,2324,62,40.65003976212734,-73.89642328759628
2025-03-22 09:00:00,subway,ST30,Station_59,BRONX,metrocard,Senior,2751,22,40.83702180058607,-73.95512735888234
2025-03-15 09:00:00,tram,ST15,Station_46,BRONX,metrocard,Student,1041,183,40.83993704183881,-73.98299399186358
2025-03-25 09:00:00,bus,ST88,Station_57,BRONX,omny,Student,761,19,40.7884491024459,-73.9589235519321
2025-03-9 09:00:00,bus,ST57,Station_87,BRONX,omny,Senior,160,88,40.82193312691859,-73.9524049549369
2025-03-13 09:00:00,subway,ST15,Station_65,BRONX,metrocard,Senior,4505,13,40.85851262086551,-73.93820357421923
2025-03-18 09:00:00,tram,ST10,Station_49,BRONX,omny,Senior,830,56,40.57470901129245,-73.76750167796402
2025-03-7 09:00:00,tram,ST57,Station_93,BRONX,omny,Senior,2258,100,40.540510449532405,-73.82964295086792
2025-03-5 09:00:00,tram,ST73,Station_41,BRONX,omny,Student,2789,22,40.701705384317215,-73.75374198545092
2025-03-9 09:00:00,subway,ST28,Station_27,BRONX,omny,Full Fare,3721,99,40.826717347829735,-73.71616314095631
2025-03-9 09:00:00,subway,ST40,Station_55,BRONX,omny,Senior,1745,195,40.653392449030015,-74.03910871443325
2025-03-9 09:00:00,bus,ST20,Station_75,BRONX,metrocard,Student,501,93,40.6794530366471,-73.88492314856362
2025-03-20 09:00:00,subway,ST12,Station_21,BRONX,omny,Senior,4321,49,40.87305924021699,-73.9467764774316
2025-03-20 09:00:00,subway,ST14,Station_1,BRONX,omny,Full Fare,4638,71,40.83177154817359,-73.97892831584849
2025-03-19 09:00:00,tram,ST9,Station_94,QUEENS,metrocard,Full Fare,1509,13,40.72236480682973,-73.93840948667876
2025-03-25 09:00:00,tram,ST90,Station_47,QUEENS,metrocard,Student,1344,151,40.68002077222155,-73.96487318267137
2025-03-8 09:00:00,bus,ST2,Station_27,QUEENS,metrocard,Senior,596,71,40.6729748666866,-73.85073103018712
2025-03-21 09:00:00,bus,ST93,Station_65,QUEENS,metrocard,Senior,4931,112,40.728437264973806,-74.0964005370867
2025-03-20 09:00:00,tram,ST13,Station_66,QUEENS,metrocard,Senior,763,87,40.709661867077905,-73.98679974582836
2025-03-10 09:00:00,subway,ST27,Station_60,QUEENS,omny,Full Fare,3188,94,40.64268926772356,-73.86300680243936
2025-03-18 09:00:00,tram,ST38,Station_70,QUEENS,metrocard,Full Fare,1073,171,40.898465477268104,-74.02351579290129
2025-03-15 09:00:00,tram,ST7,Station_58,QUEENS,omny,Student,3667,38,40.78959566569428,-74.0151820602468
2025-03-3 09:00:00,bus,ST43,Station_79,QUEENS,omny,Full Fare,3227,75,40.82174976565508,-74.07366806265473
2025-03-10 09:00:00,subway,ST92,Station_23,QUEENS,omny,Full Fare,4512,167,40.71361444528186,-73.74821492259524
2025-03-26 09:00:00,bus,ST94,Station_33,QUEENS,metrocard,Student,3156,56,40.629802659667575,-73.72195102050205
2025-03-7 09:00:00,bus,ST90,Station_72,QUEENS,metrocard,Student,1357,56,40.578979526836456,-73.70635244646951
2025-03-9 09:00:00,subway,ST58,Station_3,QUEENS,omny,Full Fare,2936,63,40.728651077344466,-74.08143884559395
2025-03-25 09:00:00,tram,ST15,Station_96,QUEENS,metrocard,Student,4560,96,40.62247836819283,-73.83774823515428
2025-03-21 09:00:00,bus,ST98,Station_64,QUEENS,omny,Student,206,125,40.68472259262481,-73.97422635767543
2025-03-5 09:00:00,bus,ST38,Station_26,QUEENS,metrocard,Full Fare,3162,178,40.78444872680611,-74.07921356074752
2025-03-24 09:00:00,tram,ST70,Station_78,QUEENS,metrocard,Student,1979,12,40.827140265365934,-73.9614935833861
2025-03-21 09:00:00,tram,ST83,Station_24,QUEENS,metrocard,Full Fare,1279,119,40.68243981066504,-73.94089065938758
2025-03-17 09:00:00,subway,ST61,Station_93,QUEENS,metrocard,Student,3580,66,40.73702727310593,-73.9480302836152
2025-03-17 09:00:00,bus,ST26,Station_72,QUEENS,omny,Senior,2748,145,40.70197312163576,-74.02943523582884
2025-03-7 09:00:00,tram,ST68,Station_41,QUEENS,omny,Senior,370,7,40.60603566750081,-73.80627600440675
2025-03-15 09:00:00,bus,ST10,Station_78,QUEENS,omny,Full Fare,1462,29,40.696277738370796,-73.92455542562413
2025-03-19 09:00:00,tram,ST52,Station_88,QUEENS,metrocard,Full Fare,395,5,40.55898156697045,-73.85533772974159
2025-03-11 09:00:00,subway,ST57,Station_17,QUEENS,metrocard,Senior,1086,46,40.878430247227534,-74.00211376119051
2025-03-11 09:00:00,subway,ST90,Station_86,QUEENS,metrocard,Full Fare,1169,17,40.724633744386765,-74.07074299620868
2025-03-7 09:00:00,bus,ST73,Station_59,QUEENS,omny,Full Fare,3033,182,40.5658312578854,-73.79852779378281
2025-03-2 09:00:00,bus,ST64,Station_71,QUEENS,metrocard,Student,3963,154,40.83018333031851,-74.07759907642439
2025-03-7 09:00:00,tram,ST79,Station_26,QUEENS,omny,Full Fare,2001,138,40.62826510189457,-73.8790647946178
2025-03-4 09:00:00,tram,ST90,Station_21,QUEENS,omny,Full Fare,238,69,40.82680019339905,-73.93648279309153
2025-03-22 09:00:00,tram,ST86,Station_37,QUEENS,omny,Senior,981,127,40.641998046325575,-73.97171513400627
2025-03-4 09:00:00,bus,ST64,Station_71,QUEENS,metrocard,Student,4693,80,40.620582474564266,-74.06217746209023
2025-03-1 09:00:00,subway,ST33,Station_38,QUEENS,omny,Student,560,58,40.85240163392588,-73.88900162217669
2025-03-9 09:00:00,bus,ST57,Station_49,QUEENS,metrocard,Full Fare,4251,64,40.63640806890241,-73.7152540502608
2025-03-6 09:00:00,subway,ST65,Station_25,QUEENS,omny,Student,3814,48,40.761274875663126,-73.96037903021538
2025-03-18 09:00:00,bus,ST73,Station_56,QUEENS,omny,Student,4615,60,40.85510060986867,-74.08376571514611
2025-03-20 09:00:00,bus,ST3,Station_43,QUEENS,omny,Student,1076,177,40.56058304896017,-73.92326038620891
2025-03-1 09:00:00,tram,ST20,Station_24,QUEENS,omny,Student,4933,64,40.62829323693787,-73.7529433541119
2025-03-12 09:00:00,subway,ST89,Station_92,QUEENS,omny,Senior,3990,26,40.79713251058627,-73.83536357361629
2025-03-27 09:00:00,bus,ST31,Station_32,QUEENS,metrocard,Full Fare,4432,180,40.532283381677594,-73.70289160539491
2025-03-16 09:00:00,tram,ST4,Station_91,QUEENS,metrocard,Senior,4668,158,40.55706174058926,-73.89636726857341
2025-03-22 09:00:00,bus,ST17,Station_75,QUEENS,metrocard,Senior,1996,149,40.77021294744802,-73.78906699436712
2025-03-27 09:00:00,subway,ST46,Station_35,QUEENS,metrocard,Full Fare,3069,120,40.80418584251043,-73.7060283566234
2025-03-13 09:00:00,bus,ST22,Station_58,QUEENS,omny,Full Fare,3599,99,40.65603441551208,-74.02218081212003
2025-03-8 09:00:00,bus,ST85,Station_61,QUEENS,omny,Full Fare,558,188,40.54228024155172,-73.8223710665876
2025-03-10 09:00:00,tram,ST42,Station_77,QUEENS,omny,Full Fare,2122,194,40.64510685325499,-73.99960511747356
2025-03-7 09:00:00,subway,ST83,Station_54,QUEENS,metrocard,Student,2720,86,40.73190658297371,-73.85242593489463
2025-03-1 09:00:00,bus,ST80,Station_11,QUEENS,omny,Student,4579,134,40.759945568681026,-74.09012108092556
2025-03-14 09:00:00,tram,ST78,Station_92,QUEENS,omny,Senior,563,18,40.55143183140467,-74.0926476040899
2025-03-11 09:00:00,subway,ST73,Station_50,QUEENS,omny,Senior,4218,53,40.66180780978329,-73.95455542032397
2025-03-4 09:00:00,tram,ST36,Station_3,QUEENS,metrocard,Senior,756,166,40.66967402229839,-73.92132451130213
2025-03-12 09:00:00,subway,ST21,Station_83,QUEENS,omny,Student,1294,179,40.619545275514746,-74.02280639682438
2025-03-10 09:00:00,tram,ST69,Station_68,QUEENS,metrocard,Full Fare,1174,180,40.64708340325102,-74.05975200911097
2025-03-3 09:00:00,bus,ST47,Station_56,QUEENS,omny,Student,2276,34,40.573362139443894,-73.92733591434248
2025-03-27 09:00:00,subway,ST3,Station_67,QUEENS,omny,Senior,2432,88,40.61184057305805,-74.04903677132182
2025-03-26 09:00:00,bus,ST4,Station_14,QUEENS,metrocard,Senior,2564,149,40.80883580955251,-73.76305146647267
2025-03-9 09:00:00,tram,ST68,Station_21,QUEENS,omny,Senior,1858,25,40.674859242018016,-73.99285056687302
2025-03-24 09:00:00,tram,ST29,Station_60,QUEENS,omny,Full Fare,1879,60,40.62819475906222,-73.70148127830191
2025-03-22 09:00:00,bus,ST57,Station_14,QUEENS,metrocard,Full Fare,4528,139,40.76031532833876,-73.85433245987244
2025-03-1 09:00:00,subway,ST29,Station_69,QUEENS,metrocard,Senior,4275,30,40.70509995991757,-73.94069990605463
2025-03-13 09:00:00,bus,ST88,Station_74,QUEENS,omny,Senior,4784,130,40.53803745908429,-74.07831530231759
2025-03-17 09:00:00,tram,ST87,Station_96,QUEENS,omny,Full Fare,3141,68,40.88313208699011,-73.74649519381678
2025-03-7 09:00:00,tram,ST86,Station_61,QUEENS,omny,Student,4085,95,40.5313352871048,-74.0709700807821
2025-03-5 09:00:00,subway,ST92,Station_72,QUEENS,omny,Student,3112,160,40.61049557664926,-73.78304368985647
2025-03-26 09:00:00,bus,ST1,Station_4,QUEENS,omny,Student,1284,32,40.574373456349754,-74.0102523297206
2025-03-13 09:00:00,tram,ST90,Station_87,QUEENS,metrocard,Student,898,41,40.595684435213684,-73.78520968024752
2025-03-3 09:00:00,tram,ST90,Station_9,QUEENS,metrocard,Senior,627,77,40.81575173024143,-73.81064212445803
2025-03-18 09:00:00,subway,ST13,Station_2,QUEENS,omny,Senior,4612,159,40.69694303781179,-74.08534812096046
2025-03-20 09:00:00,bus,ST9,Station_25,QUEENS,omny,Full Fare,1381,18,40.73636643713089,-73.70431332663176
2025-03-10 09:00:00,subway,ST70,Station_17,QUEENS,metrocard,Full Fare,807,93,40.741497715425304,-74.05789393500783
2025-03-18 09:00:00,bus,ST56,Station_64,QUEENS,metrocard,Full Fare,834,164,40.679839562403096,-74.02454710143037
2025-03-13 09:00:00,bus,ST90,Station_96,QUEENS,metrocard,Student,4163,70,40.78824651626549,-73.89987793745819
2025-03-12 09:00:00,tram,ST88,Station_72,QUEENS,metrocard,Full Fare,4361,187,40.51507895616907,-73.953132149722
2025-03-20 09:00:00,bus,ST33,Station_10,QUEENS,metrocard,Student,2727,91,40.78575502481492,-73.73334275892243
